time,ctdmo_seawater_temperature,practical_salinity,ctdmo_seawater_pressure,lat,lon
2016-04-23 03:30:01,6.748936798842351,32.68764160820272,37.3084966649859,50.33033,-144.39833
2016-04-23 03:45:01,6.7470529022583605,32.68444871725724,37.05942284437085,50.33033,-144.39833
2016-04-23 04:00:01,6.743704186097489,32.68991962316183,38.075526157651574,50.33033,-144.39833
2016-04-23 04:15:01,6.732144912872286,32.68495442182639,37.440078096702265,50.33033,-144.39833
2016-04-23 04:30:01,6.729530609130336,32.6776956554728,37.621616022943634,50.33033,-144.39833
2016-04-23 04:45:01,6.709725171882212,32.693114179211,37.381751906922844,50.33033,-144.39833
2016-04-23 05:00:01,6.701474278579326,32.67464945854493,37.42863752445191,50.33033,-144.39833
2016-04-23 05:15:01,6.714113094203299,32.69228784307611,37.57514924769079,50.33033,-144.39833
2016-04-23 05:30:01,6.708993944080532,32.69177943229806,37.443567783906914,50.33033,-144.39833
2016-04-23 05:45:01,6.707479342052466,32.690909725484886,37.95315395931395,50.33033,-144.39833
2016-04-23 06:00:01,6.713799639594072,32.68971189744933,37.23133170281867,50.33033,-144.39833
2016-04-23 06:15:01,6.711657829829619,32.688873380105235,36.90286294125144,50.33033,-144.39833
2016-04-23 06:30:01,6.712023488604359,32.69187044163818,38.432041713106095,50.33033,-144.39833
2016-04-23 06:45:01,6.716777654623513,32.69426224512855,37.516823073197486,50.33033,-144.39833
2016-04-23 07:00:01,6.712284677492903,32.691910071183486,37.246680705248785,50.33033,-144.39833
2016-04-23 07:15:01,6.725087068423591,32.693403322381954,37.17258430229437,50.33033,-144.39833
2016-04-23 07:30:01,6.739885233668588,32.690118256571736,38.34873788503822,50.33033,-144.39833
2016-04-23 07:45:01,6.739414453858558,32.690667147747085,39.008743145784,50.33033,-144.39833
2016-04-23 08:00:01,6.703771657400409,32.69427456152669,38.31803994536335,50.33033,-144.39833
2016-04-23 08:15:01,6.726289341888844,32.6898536866853,39.315722048842694,50.33033,-144.39833
2016-04-23 08:30:01,6.72749168685209,32.69192640272547,37.63082541294488,50.33033,-144.39833
2016-04-23 08:45:01,6.730576290063198,32.69170247849767,38.01106044804813,50.33033,-144.39833
2016-04-23 09:00:01,6.731778889998111,32.6928288416479,37.73170894658707,50.33033,-144.39833
2016-04-23 09:15:01,6.728223584012767,32.69317763148125,37.452357293709454,50.33033,-144.39833
2016-04-23 09:30:01,6.713695155804373,32.69878408181661,38.25971385494363,50.33033,-144.39833
2016-04-23 09:45:01,6.728694103321516,32.69248057594707,38.26278364934081,50.33033,-144.39833
2016-04-23 10:00:01,6.730262580104693,32.692294098830004,38.70176405987714,50.33033,-144.39833
2016-04-23 10:15:01,6.729478326503397,32.69476966321384,38.554833373171256,50.33033,-144.39833
2016-04-23 10:30:01,6.71197125123166,32.69851027961106,38.22859524401426,50.33033,-144.39833
2016-04-23 10:45:01,6.722682735955686,32.689650598842746,37.833431951337985,50.33033,-144.39833
2016-04-23 11:00:01,6.72341445904749,32.69400007897447,37.96501350768018,50.33033,-144.39833
2016-04-23 11:15:01,6.709307324185488,32.696593176931245,38.744741142911565,50.33033,-144.39833
2016-04-23 11:30:01,6.718292953460889,32.69499698600136,38.30269097484022,50.33033,-144.39833
2016-04-23 11:45:01,6.705494862869955,32.69703955178183,38.63157814585557,50.33033,-144.39833
2016-04-23 12:00:01,6.704241607961137,32.6980385151396,37.59705764880242,50.33033,-144.39833
2016-04-23 12:15:01,6.701108810565415,32.69700021885664,37.498404279880866,50.33033,-144.39833
2016-04-23 12:30:01,6.714165337110671,32.69444238015306,37.58742844147986,50.33033,-144.39833
2016-04-23 12:45:01,6.707949378814192,32.69502785164364,37.357613439598424,50.33033,-144.39833
2016-04-23 13:00:01,6.705912631772435,32.69497521765739,38.50264692121824,50.33033,-144.39833
2016-04-23 13:15:01,6.701891964400318,32.69556658784943,37.053703321560334,50.33033,-144.39833
2016-04-23 13:30:01,6.695784168964622,32.69629401717757,37.179565109357135,50.33033,-144.39833
2016-04-23 13:45:01,6.698655125001039,32.69503133733073,36.83267766860777,50.33033,-144.39833
2016-04-23 14:00:01,6.687956360681369,32.69619100329749,36.40597509824249,50.33033,-144.39833
2016-04-23 14:15:01,6.691139303683713,32.69574318329799,36.912492498663845,50.33033,-144.39833
2016-04-23 14:30:01,6.68905207137351,32.69574517143619,37.4646364904241,50.33033,-144.39833
2016-04-23 14:45:01,6.684460918797299,32.69554793583692,36.92826047953383,50.33033,-144.39833
2016-04-23 15:00:01,6.681591977900723,32.69560509171334,36.46737117329137,50.33033,-144.39833
2016-04-23 15:15:01,6.678723444153036,32.69514152761664,36.22792643924052,50.33033,-144.39833
2016-04-23 15:30:01,6.675907461571171,32.69520175003709,35.51001124609715,50.33033,-144.39833
2016-04-23 15:45:01,6.67309187125926,32.6954425969111,36.439742940424466,50.33033,-144.39833
2016-04-23 16:00:01,6.670016026452686,32.695454078670174,35.764805227142226,50.33033,-144.39833
2016-04-23 16:15:01,6.672205562884983,32.694669641645405,36.21257741403291,50.33033,-144.39833
2016-04-23 16:30:01,6.671215028928202,32.694589112178164,37.05984292167816,50.33033,-144.39833
2016-04-23 16:45:01,6.660061839845071,32.69525165768701,35.979272174596616,50.33033,-144.39833
2016-04-23 17:00:01,6.662823504919174,32.695395909985976,36.66690836668847,50.33033,-144.39833
2016-04-23 17:15:01,6.661156039358616,32.692393464572206,36.44630176223156,50.33033,-144.39833
2016-04-23 17:30:01,6.661312358410896,32.69482506642818,36.252904188447694,50.33033,-144.39833
2016-04-23 17:45:01,6.661051827328777,32.693856695300155,36.63048986026916,50.33033,-144.39833
2016-04-23 18:00:01,6.6608955102916525,32.69351432810322,36.21257741403291,50.33033,-144.39833
2016-04-23 18:15:01,6.651154134056128,32.69629607053122,36.70109528039742,50.33033,-144.39833
2016-04-23 18:30:01,6.660218150434446,32.6938693854934,36.67918757606653,50.33033,-144.39833
2016-04-23 18:45:01,6.661677107568096,32.6935431469658,37.483893855454504,50.33033,-144.39833
2016-04-23 19:00:01,6.661520785694734,32.69327080875558,37.64310459935724,50.33033,-144.39833
2016-04-23 19:15:01,6.668191593931681,32.692748815042705,37.986921700125016,50.33033,-144.39833
2016-04-23 19:30:01,6.668347967409147,32.693102346207084,37.94701436983788,50.33033,-144.39833
2016-04-23 19:45:01,6.662562954356588,32.69280337310124,38.56404274649677,50.33033,-144.39833
2016-04-23 20:00:01,6.662041863308218,32.697633540192356,37.45319589451778,50.33033,-144.39833
