File Name,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8,Notes,
CAMHDA301-20160911T000000Z,00:00:40,00:01:06,00:02:15,00:03:35,00:04:54,00:06:07,00:08:19,00:09:31,,
CAMHDA301-20160911T030000Z,,,,,,,,,,
CAMHDA301-20160911T060000Z,,,,,,,,,,
CAMHDA301-20160911T090000Z,,,,,,,,,,
CAMHDA301-20160911T120000Z,,,,,,,,,,
CAMHDA301-20160911T150000Z,,,,,,,,,,
CAMHDA301-20160911T180000Z,,,,,,,,,,
CAMHDA301-20160911T210000Z,,,,,,,,,,
CAMHDA301-20160912T000000Z,00:00:40,00:01:07,00:02:16,00:03:36,00:04:54,00:06:08,00:08:21,00:09:32,first three scenes out of focus,
CAMHDA301-20160912T030000Z,,,,,,,,,,
CAMHDA301-20160912T060000Z,,,,,,,,,,
CAMHDA301-20160912T090000Z,,,,,,,,,,
CAMHDA301-20160912T120000Z,,,,,,,,,,
CAMHDA301-20160912T150000Z,,,,,,,,,,
CAMHDA301-20160912T180000Z,,,,,,,,,,
CAMHDA301-20160912T210000Z,,,,,,,,,,
CAMHDA301-20160913T030000Z,00:00:39,00:01:06,00:02:14,00:03:35,00:04:54,00:06:08,00:08:16,00:09:29,this one and next both labeled as T03,
CAMHDA301-20160913T030000Z,,,,,,,,,,
CAMHDA301-20160913T060000Z,,,,,,,,,,
CAMHDA301-20160913T090000Z,,,,,,,,,,
CAMHDA301-20160913T120000Z,,,,,,,,,,
CAMHDA301-20160913T150000Z,,,,,,,,,,
CAMHDA301-20160913T180000Z,,,,,,,,,,
CAMHDA301-20160913T210000Z,,,,,,,,,,
CAMHDA301-20160914T000000Z,00:00:40,00:01:07,00:02:14,00:03:35,00:04:52,00:06:07,00:08:15,00:09:28,"scene 1 seems a little zoomed in, weird fish is back in scene 8",
CAMHDA301-20160914T030000Z,,,,,,,,,,
CAMHDA301-20160914T060000Z,,,,,,,,,,
CAMHDA301-20160914T090000Z,,,,,,,,,,
CAMHDA301-20160914T120000Z,,,,,,,,,,
CAMHDA301-20160914T150000Z,,,,,,,,,,
CAMHDA301-20160914T180000Z,,,,,,,,,,
CAMHDA301-20160914T210000Z,,,,,,,,,,
CAMHDA301-20160915T000000Z,00:00:40,00:01:07,00:02:16,00:03:37,00:04:55,00:06:09,00:08:23,00:09:35,,
CAMHDA301-20160915T030000Z,,,,,,,,,,
CAMHDA301-20160915T060000Z,,,,,,,,,,
CAMHDA301-20160915T090000Z,,,,,,,,,,
CAMHDA301-20160915T120000Z,,,,,,,,,,
CAMHDA301-20160915T150000Z,,,,,,,,,,
CAMHDA301-20160915T180000Z,,,,,,,,,,
CAMHDA301-20160915T210000Z,,,,,,,,,,
CAMHDA301-20160916T030000Z,00:00:40,00:01:07,00:02:16,00:03:34,00:04:53,00:06:06,00:08:19,00:09:32,this one and next both labeled as T03,
CAMHDA301-20160916T030000Z,,,,,,,,,,
CAMHDA301-20160916T060000Z,,,,,,,,,,
CAMHDA301-20160916T090000Z,,,,,,,,,,
CAMHDA301-20160916T120000Z,,,,,,,,,,
CAMHDA301-20160916T150000Z,,,,,,,,,,
CAMHDA301-20160916T180000Z,,,,,,,,,,
CAMHDA301-20160916T210000Z,,,,,,,,,,
CAMHDA301-20160917T000000Z,00:01:56,00:01:13,00:02:17,00:03:36,00:04:56,00:06:10,00:08:23,00:09:35,,
CAMHDA301-20160917T030000Z,,,,,,,,,,
CAMHDA301-20160917T060000Z,,,,,,,,,,
CAMHDA301-20160917T090000Z,,,,,,,,,,
CAMHDA301-20160917T120000Z,,,,,,,,,,
CAMHDA301-20160917T150000Z,,,,,,,,,,
CAMHDA301-20160917T180000Z,,,,,,,,,,
CAMHDA301-20160917T210000Z,,,,,,,,,,
CAMHDA301-20160918T000000Z,00:01:56,00:01:13,00:02:16,00:03:35,00:04:52,00:06:06,00:08:16,00:09:28,,
CAMHDA301-20160918T030000Z,,,,,,,,,,
CAMHDA301-20160918T060000Z,,,,,,,,,,
CAMHDA301-20160918T090000Z,,,,,,,,,,
CAMHDA301-20160918T120000Z,,,,,,,,,,
CAMHDA301-20160918T150000Z,,,,,,,,,,
CAMHDA301-20160918T180000Z,,,,,,,,,,
CAMHDA301-20160918T210000Z,,,,,,,,,,
CAMHDA301-20160919T030000Z,,,,,,,,,,
CAMHDA301-20160919T030000Z,,,,,,,,,,
CAMHDA301-20160919T060000Z,,,,,,,,,,
CAMHDA301-20160919T090000Z,,,,,,,,,,
CAMHDA301-20160919T120000Z,,,,,,,,,,
CAMHDA301-20160919T150000Z,,,,,,,,,,
CAMHDA301-20160919T180000Z,,,,,,,,,,
CAMHDA301-20160919T210000Z,,,,,,,,,,
CAMHDA301-20160920T000000Z,,,,,,,,,,
CAMHDA301-20160920T030000Z,,,,,,,,,,
CAMHDA301-20160920T060000Z,,,,,,,,,,
CAMHDA301-20160920T090000Z,,,,,,,,,,
CAMHDA301-20160920T120000Z,,,,,,,,,,
CAMHDA301-20160920T150000Z,,,,,,,,,,
CAMHDA301-20160920T180000Z,,,,,,,,,,
CAMHDA301-20160920T210000Z,,,,,,,,,,
CAMHDA301-20160921T000000Z,,,,,,,,,,
CAMHDA301-20160921T030000Z,,,,,,,,,,
CAMHDA301-20160921T060000Z,,,,,,,,,,
CAMHDA301-20160921T090000Z,,,,,,,,,,
CAMHDA301-20160921T120000Z,,,,,,,,,,
CAMHDA301-20160921T150000Z,,,,,,,,,,
CAMHDA301-20160921T180000Z,,,,,,,,,,
CAMHDA301-20160921T210000Z,,,,,,,,,,
CAMHDA301-20160922T030000Z,,,,,,,,,,
CAMHDA301-20160922T030000Z,,,,,,,,,,
CAMHDA301-20160922T060000Z,,,,,,,,,,
CAMHDA301-20160922T090000Z,,,,,,,,,,
CAMHDA301-20160922T120000Z,,,,,,,,,,
CAMHDA301-20160922T150000Z,,,,,,,,,,
CAMHDA301-20160922T180000Z,,,,,,,,,,
CAMHDA301-20160922T210000Z,,,,,,,,,,
CAMHDA301-20160923T000000Z,,,,,,,,,,
CAMHDA301-20160923T030000Z,,,,,,,,,,
CAMHDA301-20160923T060000Z,,,,,,,,,,
CAMHDA301-20160923T090000Z,,,,,,,,,,
CAMHDA301-20160923T120000Z,,,,,,,,,,
CAMHDA301-20160923T150000Z,,,,,,,,,,
CAMHDA301-20160923T180000Z,,,,,,,,,,
CAMHDA301-20160923T210000Z,,,,,,,,,,
CAMHDA301-20160924T000000Z,,,,,,,,,,
CAMHDA301-20160924T030000Z,,,,,,,,,,
CAMHDA301-20160924T060000Z,,,,,,,,,,
CAMHDA301-20160924T090000Z,,,,,,,,,,
CAMHDA301-20160924T120000Z,,,,,,,,,,
CAMHDA301-20160924T150000Z,,,,,,,,,,
CAMHDA301-20160924T180000Z,,,,,,,,,,
CAMHDA301-20160924T210000Z,,,,,,,,,,
CAMHDA301-20160925T030000Z,,,,,,,,,,
CAMHDA301-20160925T030000Z,,,,,,,,,,
CAMHDA301-20160925T060000Z,,,,,,,,,,
CAMHDA301-20160925T090000Z,,,,,,,,,,
CAMHDA301-20160925T120000Z,,,,,,,,,,
CAMHDA301-20160925T150000Z,,,,,,,,,,
CAMHDA301-20160925T180000Z,,,,,,,,,,
CAMHDA301-20160925T210000Z,,,,,,,,,,
CAMHDA301-20160926T030000Z,,,,,,,,,,
CAMHDA301-20160926T030000Z,,,,,,,,,,
CAMHDA301-20160926T060000Z,,,,,,,,,,
CAMHDA301-20160926T090000Z,,,,,,,,,,
CAMHDA301-20160926T120000Z,,,,,,,,,,
CAMHDA301-20160926T150000Z,,,,,,,,,,
CAMHDA301-20160926T180000Z,,,,,,,,,,
CAMHDA301-20160926T210000Z,,,,,,,,,,
CAMHDA301-20160927T030000Z,,,,,,,,,,
CAMHDA301-20160927T060000Z,,,,,,,,,,
CAMHDA301-20160927T090000Z,,,,,,,,,,
CAMHDA301-20160927T120000Z,,,,,,,,,,
CAMHDA301-20160927T120000Z,,,,,,,,,,
CAMHDA301-20160927T150000Z,,,,,,,,,,
CAMHDA301-20160927T180000Z,,,,,,,,,,
CAMHDA301-20160927T210000Z,,,,,,,,,,
CAMHDA301-20160928T000000Z,00:03:18,,,00:03:36,00:04:53,00:06:08,00:08:16,00:09:27,,
CAMHDA301-20160928T030000Z,,,,,,,,,,
CAMHDA301-20160928T060000Z,,,,,,,,,,
CAMHDA301-20160928T090000Z,,,,,,,,,,
CAMHDA301-20160928T120000Z,,,,,,,,,,
CAMHDA301-20160928T150000Z,,,,,,,,,,
CAMHDA301-20160928T180000Z,,,,,,,,,,
CAMHDA301-20160928T210000Z,,,,,,,,,,
CAMHDA301-20160929T030000Z,,,,,,,,,,
CAMHDA301-20160929T030000Z,,,,,,,,,,
CAMHDA301-20160929T060000Z,,,,,,,,,,
CAMHDA301-20160929T090000Z,,,,,,,,,,
CAMHDA301-20160929T120000Z,,,,,,,,,,
CAMHDA301-20160929T150000Z,,,,,,,,,,
CAMHDA301-20160929T180000Z,,,,,,,,,,
CAMHDA301-20160929T210000Z,,,,,,,,,,
CAMHDA301-20160930T000000Z,00:03:19,,00:03:02,00:03:38,00:04:56,00:06:11,00:08:25,00:09:36,,
CAMHDA301-20160930T030000Z,,,,,,,,,,
CAMHDA301-20160930T060000Z,,,,,,,,,,
CAMHDA301-20160930T090000Z,,,,,,,,,,
CAMHDA301-20160930T120000Z,,,,,,,,,,
CAMHDA301-20160930T150000Z,,,,,,,,,,
CAMHDA301-20160930T180000Z,,,,,,,,,,
CAMHDA301-20160930T210000Z,,,,,,,,,,
CAMHDA301-20161001T000000Z,00:03:17,,,00:03:36,00:04:54,00:06:08,00:08:17,00:09:29,,
CAMHDA301-20161001T030000Z,,,,,,,,,,
CAMHDA301-20161001T060000Z,,,,,,,,,,
CAMHDA301-20161001T090000Z,,,,,,,,,,
CAMHDA301-20161001T120000Z,,,,,,,,,,
CAMHDA301-20161001T150000Z,,,,,,,,,,
CAMHDA301-20161001T180000Z,,,,,,,,,,
CAMHDA301-20161001T210000Z,,,,,,,,,,
CAMHDA301-20161002T030000Z,,,,,,,,,,
CAMHDA301-20161002T060000Z,,,,,,,,,,
CAMHDA301-20161002T060000Z,,,,,,,,,,
CAMHDA301-20161002T090000Z,,,,,,,,,,
CAMHDA301-20161002T120000Z,,,,,,,,,,
CAMHDA301-20161002T150000Z,,,,,,,,,,
CAMHDA301-20161002T180000Z,,,,,,,,,,
CAMHDA301-20161002T210000Z,,,,,,,,,,
CAMHDA301-20161003T000000Z,00:04:40,,00:03:04,00:03:41,00:04:59,00:06:13,00:08:23,00:09:35,,
CAMHDA301-20161003T030000Z,,,,,,,,,,
CAMHDA301-20161003T060000Z,,,,,,,,,,
CAMHDA301-20161003T090000Z,,,,,,,,,,
CAMHDA301-20161003T120000Z,,,,,,,,,,
CAMHDA301-20161003T150000Z,,,,,,,,,,
CAMHDA301-20161003T180000Z,,,,,,,,,,
CAMHDA301-20161003T210000Z,,,,,,,,,,
CAMHDA301-20161004T000000Z,00:04:40,,,00:03:40,00:04:58,00:06:11,00:08:31,00:09:41,,
CAMHDA301-20161004T030000Z,,,,,,,,,,
CAMHDA301-20161004T060000Z,,,,,,,,,,
CAMHDA301-20161004T090000Z,,,,,,,,,,
CAMHDA301-20161004T120000Z,,,,,,,,,,
CAMHDA301-20161004T150000Z,,,,,,,,,,
CAMHDA301-20161004T180000Z,,,,,,,,,,
CAMHDA301-20161004T210000Z,,,,,,,,,,
CAMHDA301-20161005T030000Z,,,,,,,,,,
CAMHDA301-20161005T060000Z,,,,,,,,,,
CAMHDA301-20161005T090000Z,,,,,,,,,,
CAMHDA301-20161005T090000Z,,,,,,,,,,
CAMHDA301-20161005T120000Z,,,,,,,,,,
CAMHDA301-20161005T150000Z,,,,,,,,,,
CAMHDA301-20161005T180000Z,,,,,,,,,,
CAMHDA301-20161005T210000Z,,,,,,,,,,
CAMHDA301-20161006T000000Z,00:03:20,,,00:03:40,00:04:57,00:06:08,00:08:20,00:09:32,,
CAMHDA301-20161006T030000Z,,,,,,,,,,
CAMHDA301-20161006T060000Z,,,,,,,,,,
CAMHDA301-20161006T090000Z,,,,,,,,,,
CAMHDA301-20161006T120000Z,,,,,,,,,,
CAMHDA301-20161006T150000Z,,,,,,,,,,
CAMHDA301-20161006T180000Z,,,,,,,,,,
CAMHDA301-20161006T210000Z,,,,,,,,,,
CAMHDA301-20161007T000000Z,00:03:19,,,00:03:39,00:04:56,00:06:10,00:08:19,00:09:30,,
CAMHDA301-20161007T030000Z,,,,,,,,,,
CAMHDA301-20161007T060000Z,,,,,,,,,,
CAMHDA301-20161007T090000Z,,,,,,,,,,
CAMHDA301-20161007T120000Z,,,,,,,,,,
CAMHDA301-20161007T150000Z,,,,,,,,,,
CAMHDA301-20161007T180000Z,,,,,,,,,,
CAMHDA301-20161007T210000Z,,,,,,,,,,
CAMHDA301-20161008T030000Z,,,,,,,,,,
CAMHDA301-20161008T030000Z,,,,,,,,,,
CAMHDA301-20161008T060000Z,,,,,,,,,,
CAMHDA301-20161008T090000Z,,,,,,,,,,
CAMHDA301-20161008T120000Z,,,,,,,,,,
CAMHDA301-20161008T150000Z,,,,,,,,,,
CAMHDA301-20161008T180000Z,,,,,,,,,,
CAMHDA301-20161008T210000Z,,,,,,,,,,
CAMHDA301-20161009T000000Z,00:04:38,,,00:03:38,00:04:55,00:06:09,00:08:17,00:09:28,,
CAMHDA301-20161009T030000Z,,,,,,,,,,
CAMHDA301-20161009T060000Z,,,,,,,,,,
CAMHDA301-20161009T090000Z,,,,,,,,,,
CAMHDA301-20161009T120000Z,,,,,,,,,,
CAMHDA301-20161009T150000Z,,,,,,,,,,
CAMHDA301-20161009T180000Z,,,,,,,,,,
CAMHDA301-20161009T210000Z,,,,,,,,,,
CAMHDA301-20161010T000000Z,00:03:19,,00:03:02,00:03:39,00:04:57,00:06:10,00:08:19,00:09:31,,
CAMHDA301-20161010T030000Z,,,,,,,,,,
CAMHDA301-20161010T060000Z,,,,,,,,,,
CAMHDA301-20161010T090000Z,,,,,,,,,,
CAMHDA301-20161010T120000Z,,,,,,,,,,
CAMHDA301-20161010T150000Z,,,,,,,,,,
CAMHDA301-20161010T180000Z,,,,,,,,,,
CAMHDA301-20161010T210000Z,,,,,,,,,,
CAMHDA301-20161011T030000Z,,,,,,,,,,
CAMHDA301-20161011T030000Z,,,,,,,,,,
CAMHDA301-20161011T060000Z,,,,,,,,,,
CAMHDA301-20161011T090000Z,,,,,,,,,,
CAMHDA301-20161011T120000Z,,,,,,,,,,
CAMHDA301-20161011T150000Z,,,,,,,,,,
CAMHDA301-20161011T180000Z,,,,,,,,,,
CAMHDA301-20161011T210000Z,,,,,,,,,,
CAMHDA301-20161012T000000Z,00:04:37,,,00:03:37,00:04:55,00:06:09,00:08:19,00:09:29,,
CAMHDA301-20161012T030000Z,,,,,,,,,,
CAMHDA301-20161012T060000Z,,,,,,,,,,
CAMHDA301-20161012T090000Z,,,,,,,,,,
CAMHDA301-20161012T120000Z,,,,,,,,,,
CAMHDA301-20161012T150000Z,,,,,,,,,,
CAMHDA301-20161012T180000Z,,,,,,,,,,
CAMHDA301-20161012T210000Z,,,,,,,,,,
CAMHDA301-20161013T000000Z,00:03:18,,,00:03:39,00:04:54,00:06:08,00:08:18,00:09:29,,
CAMHDA301-20161013T030000Z,,,,,,,,,,
CAMHDA301-20161013T060000Z,,,,,,,,,,
CAMHDA301-20161013T090000Z,,,,,,,,,,
CAMHDA301-20161013T120000Z,,,,,,,,,,
CAMHDA301-20161013T150000Z,,,,,,,,,,
CAMHDA301-20161013T180000Z,,,,,,,,,,
CAMHDA301-20161013T210000Z,,,,,,,,,,
CAMHDA301-20161014T030000Z,,,,,,,,,,
CAMHDA301-20161014T030000Z,,,,,,,,,,
CAMHDA301-20161014T060000Z,,,,,,,,,,
CAMHDA301-20161014T090000Z,,,,,,,,,,
CAMHDA301-20161014T120000Z,,,,,,,,,,
CAMHDA301-20161014T150000Z,,,,,,,,,,
CAMHDA301-20161014T180000Z,,,,,,,,,,
CAMHDA301-20161014T210000Z,,,,,,,,,,
CAMHDA301-20161015T000000Z,00:03:20,,,00:03:39,00:04:56,00:06:09,00:08:18,00:09:30,,
CAMHDA301-20161015T030000Z,,,,,,,,,,
CAMHDA301-20161015T060000Z,,,,,,,,,,
CAMHDA301-20161015T090000Z,,,,,,,,,,
CAMHDA301-20161015T120000Z,,,,,,,,,,
CAMHDA301-20161015T150000Z,,,,,,,,,,
CAMHDA301-20161015T180000Z,,,,,,,,,,
CAMHDA301-20161015T210000Z,,,,,,,,,,
CAMHDA301-20161016T000000Z,00:03:17,,,00:03:37,00:04:52,00:06:03,00:08:14,00:09:25,,
CAMHDA301-20161016T030000Z,,,,,,,,,,
CAMHDA301-20161016T060000Z,,,,,,,,,,
CAMHDA301-20161016T090000Z,,,,,,,,,,
CAMHDA301-20161016T120000Z,,,,,,,,,,
CAMHDA301-20161016T150000Z,,,,,,,,,,
CAMHDA301-20161016T180000Z,,,,,,,,,,
CAMHDA301-20161016T210000Z,,,,,,,,,,
CAMHDA301-20161017T000000Z,00:03:19,,,00:03:38,00:04:55,00:06:09,00:08:18,00:09:30,,
CAMHDA301-20161017T030000Z,,,,,,,,,,
CAMHDA301-20161017T060000Z,,,,,,,,,,
CAMHDA301-20161017T090000Z,,,,,,,,,,
CAMHDA301-20161017T120000Z,,,,,,,,,,
CAMHDA301-20161017T150000Z,,,,,,,,,,
CAMHDA301-20161017T180000Z,,,,,,,,,,
CAMHDA301-20161017T210000Z,,,,,,,,,,
CAMHDA301-20161018T000000Z,00:03:21,,,00:03:41,00:04:57,00:06:09,00:08:18,00:09:30,,
CAMHDA301-20161018T030000Z,,,,,,,,,,
CAMHDA301-20161018T060000Z,,,,,,,,,,
CAMHDA301-20161018T090000Z,,,,,,,,,,
CAMHDA301-20161018T120000Z,,,,,,,,,,
CAMHDA301-20161018T150000Z,,,,,,,,,,
CAMHDA301-20161018T180000Z,,,,,,,,,,
CAMHDA301-20161018T210000Z,,,,,,,,,,
CAMHDA301-20161019T000000Z,00:03:18,,,00:03:38,00:04:55,00:06:08,00:08:24,00:09:35,,
CAMHDA301-20161019T030000Z,,,,,,,,,,
CAMHDA301-20161019T060000Z,,,,,,,,,,
CAMHDA301-20161019T090000Z,,,,,,,,,,
CAMHDA301-20161019T120000Z,,,,,,,,,,
CAMHDA301-20161019T150000Z,,,,,,,,,,
CAMHDA301-20161019T180000Z,,,,,,,,,,
CAMHDA301-20161019T210000Z,,,,,,,,,,
CAMHDA301-20161020T030000Z,,,,,,,,,,
CAMHDA301-20161020T030000Z,,,,,,,,,,
CAMHDA301-20161020T060000Z,,,,,,,,,,
CAMHDA301-20161020T090000Z,,,,,,,,,,
CAMHDA301-20161020T120000Z,,,,,,,,,,
CAMHDA301-20161020T150000Z,,,,,,,,,,
CAMHDA301-20161020T180000Z,,,,,,,,,,
CAMHDA301-20161020T210000Z,,,,,,,,,,
CAMHDA301-20161021T030000Z,,,,,,,,,,
CAMHDA301-20161021T030000Z,,,,,,,,,,
CAMHDA301-20161021T060000Z,,,,,,,,,,
CAMHDA301-20161021T090000Z,,,,,,,,,,
CAMHDA301-20161021T120000Z,,,,,,,,,,
CAMHDA301-20161021T150000Z,,,,,,,,,,
CAMHDA301-20161021T180000Z,,,,,,,,,,
CAMHDA301-20161021T210000Z,,,,,,,,,,
CAMHDA301-20161022T000000Z,00:03:19,,,00:03:40,00:04:49,00:06:11,00:08:20,00:09:31,,
CAMHDA301-20161022T030000Z,,,,,,,,,,
CAMHDA301-20161022T060000Z,,,,,,,,,,
CAMHDA301-20161022T090000Z,,,,,,,,,,
CAMHDA301-20161022T120000Z,,,,,,,,,,
CAMHDA301-20161022T150000Z,,,,,,,,,,
CAMHDA301-20161022T180000Z,,,,,,,,,,
CAMHDA301-20161022T210000Z,,,,,,,,,,
CAMHDA301-20161023T030000Z,,,,,,,,,,
CAMHDA301-20161023T060000Z,,,,,,,,,,
CAMHDA301-20161023T060000Z,,,,,,,,,,
CAMHDA301-20161023T090000Z,,,,,,,,,,
CAMHDA301-20161023T120000Z,,,,,,,,,,
CAMHDA301-20161023T150000Z,,,,,,,,,,
CAMHDA301-20161023T180000Z,,,,,,,,,,
CAMHDA301-20161023T210000Z,,,,,,,,,,
CAMHDA301-20161024T000000Z,00:03:19,,,00:03:38,00:04:54,00:06:06,00:08:24,00:09:35,,
CAMHDA301-20161024T030000Z,,,,,,,,,,
CAMHDA301-20161024T060000Z,,,,,,,,,,
CAMHDA301-20161024T090000Z,,,,,,,,,,
CAMHDA301-20161024T120000Z,,,,,,,,,,
CAMHDA301-20161024T150000Z,,,,,,,,,,
CAMHDA301-20161024T180000Z,,,,,,,,,,
CAMHDA301-20161024T210000Z,,,,,,,,,,
CAMHDA301-20161025T000000Z,00:00:41,00:01:08,00:02:15,00:03:34,00:04:51,00:06:04,00:08:15,00:09:26,,
CAMHDA301-20161025T030000Z,,,,,,,,,,
CAMHDA301-20161025T060000Z,,,,,,,,,,
CAMHDA301-20161025T090000Z,,,,,,,,,,
CAMHDA301-20161025T120000Z,,,,,,,,,,
CAMHDA301-20161025T150000Z,,,,,,,,,,
CAMHDA301-20161025T180000Z,,,,,,,,,,
CAMHDA301-20161025T210000Z,,,,,,,,,,
CAMHDA301-20161026T030000Z,,,,,,,,,,
CAMHDA301-20161026T030000Z,,,,,,,,,,
CAMHDA301-20161026T060000Z,,,,,,,,,,
CAMHDA301-20161026T090000Z,,,,,,,,,,
CAMHDA301-20161026T120000Z,,,,,,,,,,
CAMHDA301-20161026T150000Z,,,,,,,,,,
CAMHDA301-20161026T180000Z,,,,,,,,,,
CAMHDA301-20161026T210000Z,,,,,,,,,,
CAMHDA301-20161027T030000Z,,,,,,,,,,
CAMHDA301-20161027T060000Z,,,,,,,,,,
CAMHDA301-20161027T060000Z,,,,,,,,,,
CAMHDA301-20161027T090000Z,,,,,,,,,,
CAMHDA301-20161027T120000Z,,,,,,,,,,
CAMHDA301-20161027T150000Z,,,,,,,,,,
CAMHDA301-20161027T180000Z,,,,,,,,,,
CAMHDA301-20161027T210000Z,,,,,,,,,,
CAMHDA301-20161028T000000Z,00:01:55,00:01:14,00:02:13,00:03:31,00:04:49,00:06:03,00:08:12,00:09:23,,
CAMHDA301-20161028T030000Z,,,,,,,,,,
CAMHDA301-20161028T060000Z,,,,,,,,,,
CAMHDA301-20161028T090000Z,,,,,,,,,,
CAMHDA301-20161028T120000Z,,,,,,,,,,
CAMHDA301-20161028T150000Z,,,,,,,,,,
CAMHDA301-20161028T180000Z,,,,,,,,,,
CAMHDA301-20161028T210000Z,,,,,,,,,,
CAMHDA301-20161029T030000Z,,,,,,,,,,
CAMHDA301-20161029T030000Z,,,,,,,,,,
CAMHDA301-20161029T060000Z,,,,,,,,,,
CAMHDA301-20161029T090000Z,,,,,,,,,,
CAMHDA301-20161029T120000Z,,,,,,,,,,
CAMHDA301-20161029T150000Z,,,,,,,,,,
CAMHDA301-20161029T180000Z,,,,,,,,,,
CAMHDA301-20161029T210000Z,,,,,,,,,,
CAMHDA301-20161030T030000Z,,,,,,,,,,
CAMHDA301-20161030T030000Z,,,,,,,,,,
CAMHDA301-20161030T060000Z,,,,,,,,,,
CAMHDA301-20161030T090000Z,,,,,,,,,,
CAMHDA301-20161030T120000Z,,,,,,,,,,
CAMHDA301-20161030T150000Z,,,,,,,,,,
CAMHDA301-20161030T180000Z,,,,,,,,,,
CAMHDA301-20161030T210000Z,,,,,,,,,,
CAMHDA301-20161031T000000Z,00:00:41,00:01:09,00:02:16,00:03:35,00:04:52,00:06:04,00:08:18,00:09:29,,
CAMHDA301-20161031T030000Z,,,,,,,,,,
CAMHDA301-20161031T060000Z,,,,,,,,,,
CAMHDA301-20161031T090000Z,,,,,,,,,,
CAMHDA301-20161031T120000Z,,,,,,,,,,
CAMHDA301-20161031T150000Z,,,,,,,,,,
CAMHDA301-20161031T180000Z,,,,,,,,,,
CAMHDA301-20161031T210000Z,,,,,,,,,,
CAMHDA301-20161101T000000Z,00:00:39,00:01:07,00:02:13,00:03:33,00:04:49,00:06:04,00:08:13,00:09:23,,
CAMHDA301-20161101T030000Z,,,,,,,,,,
CAMHDA301-20161101T060000Z,,,,,,,,,,
CAMHDA301-20161101T090000Z,,,,,,,,,,
CAMHDA301-20161101T120000Z,,,,,,,,,,
CAMHDA301-20161101T150000Z,,,,,,,,,,
CAMHDA301-20161101T180000Z,,,,,,,,,,
CAMHDA301-20161101T210000Z,,,,,,,,,,
CAMHDA301-20161102T030000Z,,,,,,,,,,
CAMHDA301-20161102T030000Z,,,,,,,,,,
CAMHDA301-20161102T060000Z,,,,,,,,,,
CAMHDA301-20161102T090000Z,,,,,,,,,,
CAMHDA301-20161102T120000Z,,,,,,,,,,
CAMHDA301-20161102T150000Z,,,,,,,,,,
CAMHDA301-20161102T180000Z,,,,,,,,,,
CAMHDA301-20161102T210000Z,,,,,,,,,,
CAMHDA301-20161103T000000Z,00:03:12,,,00:03:31,00:04:48,00:06:02,00:08:09,00:09:21,,
CAMHDA301-20161103T030000Z,,,,,,,,,,
CAMHDA301-20161103T060000Z,,,,,,,,,,
CAMHDA301-20161103T090000Z,,,,,,,,,,
CAMHDA301-20161103T120000Z,,,,,,,,,,
CAMHDA301-20161103T150000Z,,,,,,,,,,
CAMHDA301-20161103T180000Z,,,,,,,,,,
CAMHDA301-20161103T210000Z,,,,,,,,,,
CAMHDA301-20161104T000000Z,00:00:39,00:01:07,00:02:13,00:03:33,00:04:48,00:06:02,00:08:10,00:09:21,,
CAMHDA301-20161104T030000Z,,,,,,,,,,
CAMHDA301-20161104T060000Z,,,,,,,,,,
CAMHDA301-20161104T090000Z,,,,,,,,,,
CAMHDA301-20161104T120000Z,,,,,,,,,,
CAMHDA301-20161104T150000Z,,,,,,,,,,
CAMHDA301-20161104T180000Z,,,,,,,,,,
CAMHDA301-20161104T210000Z,,,,,,,,,,
CAMHDA301-20161105T030000Z,,,,,,,,,,
CAMHDA301-20161105T030000Z,,,,,,,,,,
CAMHDA301-20161105T060000Z,,,,,,,,,,
CAMHDA301-20161105T090000Z,,,,,,,,,,
CAMHDA301-20161105T120000Z,,,,,,,,,,
CAMHDA301-20161105T150000Z,,,,,,,,,,
CAMHDA301-20161105T180000Z,,,,,,,,,,
CAMHDA301-20161105T210000Z,,,,,,,,,,
CAMHDA301-20161106T000000Z,00:03:13,,,00:03:33,00:04:50,00:06:01,00:08:10,00:09:22,,
CAMHDA301-20161106T030000Z,,,,,,,,,,
CAMHDA301-20161106T060000Z,,,,,,,,,,
CAMHDA301-20161106T090000Z,,,,,,,,,,
CAMHDA301-20161106T120000Z,,,,,,,,,,
CAMHDA301-20161106T150000Z,,,,,,,,,,
CAMHDA301-20161106T180000Z,,,,,,,,,,
CAMHDA301-20161106T210000Z,,,,,,,,,,
CAMHDA301-20161107T000000Z,00:00:40,00:01:07,00:02:13,00:03:32,00:04:48,00:06:01,00:08:10,00:09:21,,
CAMHDA301-20161107T030000Z,,,,,,,,,,
CAMHDA301-20161107T060000Z,,,,,,,,,,
CAMHDA301-20161107T090000Z,,,,,,,,,,
CAMHDA301-20161107T120000Z,,,,,,,,,,
CAMHDA301-20161107T150000Z,,,,,,,,,,
CAMHDA301-20161107T180000Z,,,,,,,,,,
CAMHDA301-20161107T210000Z,,,,,,,,,,
CAMHDA301-20161108T000000Z,00:01:04,00:01:36,00:02:58,00:04:44,00:06:27,00:08:07,00:11:11,00:12:37,,
CAMHDA301-20161108T030000Z,,,,,,,,,,
CAMHDA301-20161108T060000Z,,,,,,,,,,
CAMHDA301-20161108T090000Z,,,,,,,,,,
CAMHDA301-20161108T120000Z,,,,,,,,,,
